user_id,month,Calls Made,Minutes Spent,Mb Used,Messages Sent,plan
1451,August,37.0,262.0,6150.169999999999,33.0,ultimate
1451,December,61.0,425.0,12707.180000000002,49.0,ultimate
1451,November,88.0,600.0,14708.820000000002,60.0,ultimate
1451,October,72.0,518.0,13541.859999999997,49.0,ultimate
1451,September,77.0,595.0,11951.66,54.0,ultimate
1452,December,3.0,36.0,92.68,4.0,surf
1453,December,34.0,265.0,16873.739999999998,48.0,ultimate
1453,November,38.0,303.0,17263.269999999997,38.0,ultimate
1454,August,35.0,305.0,23053.980000000003,78.0,ultimate
1454,December,32.0,259.0,22246.469999999998,70.0,ultimate
1454,July,4.0,24.0,5262.1,23.0,ultimate
1454,November,32.0,273.0,13340.980000000003,90.0,ultimate
1454,October,35.0,260.0,23455.559999999998,80.0,ultimate
1454,September,30.0,200.0,23703.569999999996,85.0,ultimate
1455,December,9.0,61.0,626.94,9.0,surf
1455,November,70.0,533.0,9030.27,68.0,surf
1456,August,67.0,464.0,11739.530000000002,38.0,ultimate
1456,December,62.0,425.0,12405.6,43.0,ultimate
1456,July,81.0,652.0,14010.35,35.0,ultimate
1456,June,65.0,412.0,12266.659999999998,33.0,ultimate
1456,November,62.0,432.0,12935.589999999997,23.0,ultimate
1456,October,48.0,303.0,7625.470000000001,27.0,ultimate
1456,September,78.0,507.0,11535.479999999998,35.0,ultimate
1457,December,15.0,85.0,13148.93,4.0,surf
1458,August,27.0,216.0,16003.720000000005,40.0,ultimate
1458,December,20.0,121.0,15377.640000000001,32.0,ultimate
1458,July,5.0,16.0,4700.98,6.0,ultimate
1458,November,30.0,244.0,16866.45,30.0,ultimate
1458,October,21.0,164.0,17622.300000000003,33.0,ultimate
1458,September,18.0,158.0,21516.32,33.0,ultimate
1459,December,94.0,739.0,29330.38,,ultimate
1459,November,70.0,468.0,21549.009999999995,,ultimate
1460,August,70.0,545.0,29968.059999999987,42.0,ultimate
1460,December,63.0,389.0,30836.81,50.0,ultimate
1460,July,50.0,400.0,29541.12000000001,44.0,ultimate
1460,June,57.0,366.0,33687.729999999996,59.0,ultimate
1460,May,8.0,52.0,2292.12,5.0,ultimate
1460,November,53.0,307.0,24967.010000000002,54.0,ultimate
1460,October,53.0,410.0,29750.14,40.0,ultimate
1460,September,59.0,370.0,34839.23,45.0,ultimate
1461,December,43.0,293.0,11126.939999999999,,surf
1461,November,39.0,308.0,12714.040000000003,,surf
1461,October,51.0,424.0,13960.74,,surf
1461,September,21.0,139.0,5254.08,,surf
1462,December,61.0,445.0,14831.439999999999,87.0,ultimate
1462,November,47.0,340.0,8576.98,73.0,ultimate
1462,October,42.0,320.0,7522.16,44.0,ultimate
1464,December,93.0,629.0,18693.79,27.0,surf
1464,November,68.0,531.0,13309.589999999998,31.0,surf
1465,August,87.0,682.0,19231.789999999997,27.0,ultimate
1465,December,108.0,757.0,15399.840000000002,28.0,ultimate
1465,July,108.0,752.0,14887.480000000003,30.0,ultimate
1465,June,30.0,189.0,1910.4699999999998,16.0,ultimate
1465,November,120.0,911.0,16075.27,30.0,ultimate
1465,October,91.0,663.0,20287.35,35.0,ultimate
1465,September,106.0,765.0,15782.969999999998,28.0,ultimate
1466,August,31.0,171.0,14284.359999999999,46.0,surf
1466,December,32.0,254.0,11303.25,41.0,surf
1466,July,24.0,128.0,19761.289999999997,40.0,surf
1466,June,31.0,206.0,12559.349999999999,29.0,surf
1466,May,11.0,50.0,7127.480000000001,25.0,surf
1466,November,28.0,202.0,13191.029999999999,38.0,surf
1466,October,33.0,238.0,14944.619999999997,51.0,surf
1466,September,26.0,194.0,17916.479999999996,50.0,surf
1467,April,31.0,239.0,7094.45,26.0,ultimate
1467,August,55.0,417.0,20058.639999999996,52.0,ultimate
1467,December,66.0,483.0,18368.019999999997,77.0,ultimate
1467,July,73.0,517.0,14754.23,63.0,ultimate
1467,June,59.0,405.0,23451.850000000002,58.0,ultimate
1467,May,52.0,329.0,16708.500000000007,64.0,ultimate
1467,November,59.0,411.0,16306.750000000002,73.0,ultimate
1467,October,61.0,409.0,21104.02,54.0,ultimate
1467,September,66.0,440.0,14323.210000000001,64.0,ultimate
1468,December,61.0,508.0,11986.52,39.0,surf
1468,November,47.0,406.0,18506.900000000005,38.0,surf
1468,October,68.0,437.0,18878.460000000003,40.0,surf
1468,September,49.0,418.0,11179.41,26.0,surf
1469,December,35.0,239.0,30828.829999999998,24.0,surf
1469,November,5.0,71.0,5281.1900000000005,6.0,surf
1470,August,84.0,580.0,,141.0,surf
1470,December,78.0,592.0,,153.0,surf
1470,July,75.0,524.0,,147.0,surf
1470,June,72.0,565.0,,133.0,surf
1470,May,28.0,240.0,,51.0,surf
1470,November,81.0,632.0,,156.0,surf
1470,October,72.0,459.0,,145.0,surf
1470,September,70.0,471.0,,130.0,surf
1471,November,6.0,31.0,4882.48,18.0,surf
1471,October,18.0,143.0,6633.16,32.0,surf
1472,April,68.0,477.0,9866.090000000002,27.0,surf
1472,August,92.0,572.0,15052.96,40.0,surf
1472,July,84.0,643.0,12512.910000000002,47.0,surf
1472,June,95.0,661.0,18977.18,36.0,surf
1472,May,95.0,610.0,14846.869999999999,41.0,surf
1472,October,43.0,297.0,9412.109999999999,16.0,surf
1472,September,80.0,497.0,16502.77,40.0,surf
1474,August,11.0,96.0,5336.52,6.0,surf
1474,December,36.0,285.0,18386.640000000003,40.0,surf
1474,November,42.0,262.0,18222.360000000004,30.0,surf
1474,October,38.0,248.0,19399.81,35.0,surf
1474,September,34.0,262.0,23424.65000000001,30.0,surf
1475,August,44.0,340.0,17303.720000000005,74.0,ultimate
1475,December,41.0,251.0,17627.66,73.0,ultimate
1475,July,16.0,128.0,4130.99,17.0,ultimate
1475,November,48.0,350.0,18927.32,77.0,ultimate
1475,October,35.0,319.0,15670.569999999998,65.0,ultimate
1475,September,44.0,289.0,17234.78,72.0,ultimate
1476,August,53.0,293.0,10098.069999999998,41.0,ultimate
1476,December,50.0,432.0,12670.489999999998,41.0,ultimate
1476,July,54.0,469.0,5481.200000000001,30.0,ultimate
1476,June,30.0,224.0,5223.139999999999,21.0,ultimate
1476,November,52.0,411.0,9388.940000000002,35.0,ultimate
1476,October,64.0,432.0,8229.19,29.0,ultimate
1476,September,60.0,420.0,11263.339999999998,28.0,ultimate
1477,December,49.0,289.0,27961.48999999999,2.0,ultimate
1477,November,40.0,339.0,18576.660000000003,1.0,ultimate
1477,October,13.0,49.0,9072.78,,ultimate
1478,August,29.0,222.0,12170.579999999998,5.0,ultimate
1478,December,58.0,376.0,22560.059999999994,14.0,ultimate
1478,November,56.0,389.0,16216.439999999999,12.0,ultimate
1478,October,56.0,369.0,12314.989999999998,12.0,ultimate
1478,September,61.0,445.0,19428.570000000003,17.0,ultimate
1479,December,146.0,1096.0,9779.48,,surf
1479,November,83.0,574.0,4123.179999999999,1.0,surf
1480,December,70.0,541.0,8805.51,51.0,surf
1481,December,6.0,36.0,1265.7799999999997,3.0,surf
1482,December,5.0,56.0,560.33,5.0,ultimate
1482,November,115.0,785.0,20245.800000000007,87.0,ultimate
1482,October,,,,2.0,ultimate
1483,April,16.0,112.0,316.56,,surf
1483,August,73.0,424.0,10954.0,6.0,surf
1483,July,96.0,679.0,13573.8,10.0,surf
1483,June,69.0,491.0,12991.179999999997,5.0,surf
1483,May,65.0,415.0,14546.510000000002,15.0,surf
1483,November,55.0,410.0,9338.989999999998,4.0,surf
1483,October,72.0,490.0,14056.449999999999,6.0,surf
1483,September,70.0,477.0,12195.880000000003,14.0,surf
1484,December,44.0,384.0,7294.52,83.0,surf
1484,November,2.0,38.0,,1.0,surf
1485,December,53.0,329.0,19484.730000000003,24.0,surf
1486,December,45.0,347.0,20312.829999999998,10.0,surf
1487,December,56.0,416.0,13992.390000000003,66.0,ultimate
1488,August,104.0,688.0,23148.89,,surf
1488,December,96.0,721.0,19805.73,,surf
1488,July,95.0,626.0,27500.400000000005,,surf
1488,June,96.0,710.0,20108.83,,surf
1488,May,42.0,299.0,13767.400000000001,,surf
1488,November,109.0,795.0,19159.52,,surf
1488,October,96.0,740.0,22980.46,,surf
1488,September,87.0,639.0,19296.51000000001,,surf
1489,December,55.0,394.0,15321.069999999996,86.0,surf
1489,November,61.0,429.0,18266.250000000004,91.0,surf
1489,October,66.0,518.0,14695.080000000004,84.0,surf
1489,September,46.0,318.0,12713.350000000002,59.0,surf
1490,August,80.0,517.0,39316.229999999996,,ultimate
1490,December,50.0,368.0,46215.51000000001,,ultimate
1490,July,16.0,126.0,6411.519999999999,,ultimate
1490,November,55.0,448.0,25817.030000000002,,ultimate
1490,October,43.0,253.0,36997.03,,ultimate
1490,September,68.0,526.0,36147.19,,ultimate
1491,April,8.0,44.0,,6.0,surf
1491,August,54.0,382.0,10245.840000000002,50.0,surf
1491,December,55.0,399.0,6766.420000000001,43.0,surf
1491,July,60.0,463.0,7833.290000000001,64.0,surf
1491,June,64.0,394.0,11034.310000000001,54.0,surf
1491,May,48.0,429.0,6464.490000000001,45.0,surf
1491,November,46.0,409.0,5185.73,46.0,surf
1491,October,75.0,585.0,8480.090000000002,51.0,surf
1491,September,52.0,414.0,7040.5,50.0,surf
1492,December,46.0,295.0,8854.71,37.0,surf
1492,November,49.0,417.0,16969.079999999998,31.0,surf
1492,October,54.0,329.0,11826.219999999998,29.0,surf
1492,September,15.0,33.0,3173.95,11.0,surf
1493,August,50.0,373.0,14137.82,,ultimate
1493,December,65.0,473.0,15289.09,,ultimate
1493,November,73.0,500.0,15630.779999999999,,ultimate
1493,October,66.0,450.0,16329.569999999998,,ultimate
1493,September,66.0,529.0,14991.17,,ultimate
1494,August,78.0,486.0,16492.040000000005,27.0,surf
1494,December,72.0,431.0,15302.449999999999,33.0,surf
1494,July,43.0,314.0,10509.240000000003,20.0,surf
1494,November,82.0,509.0,18405.820000000003,35.0,surf
1494,October,78.0,616.0,14498.500000000002,38.0,surf
1494,September,67.0,485.0,16181.14,21.0,surf
1495,December,65.0,492.0,24097.4,,surf
1495,November,61.0,361.0,24912.780000000006,,surf
1495,October,75.0,610.0,26899.41000000001,,surf
1495,September,52.0,302.0,22981.37,,surf
1496,August,18.0,122.0,8605.660000000002,2.0,surf
1496,December,40.0,294.0,16438.99,11.0,surf
1496,November,39.0,308.0,8547.36,13.0,surf
1496,October,46.0,317.0,14287.359999999997,18.0,surf
1496,September,52.0,414.0,16389.270000000004,21.0,surf
1497,December,54.0,300.0,11106.55,50.0,ultimate
1498,April,47.0,365.0,19878.860000000008,,surf
1498,August,44.0,266.0,20261.890000000003,,surf
1498,December,39.0,339.0,23137.690000000002,,surf
1498,February,37.0,244.0,19822.039999999994,,surf
1498,July,43.0,321.0,24834.370000000006,,surf
1498,June,37.0,238.0,14807.179999999998,,surf
1498,March,37.0,266.0,19744.339999999997,,surf
1498,May,35.0,288.0,22462.17000000001,,surf
1498,November,41.0,223.0,19168.550000000003,,surf
1498,October,46.0,298.0,20580.760000000002,,surf
1498,September,45.0,363.0,22827.28,,surf
1499,December,65.0,496.0,22059.210000000003,,surf
1499,November,45.0,308.0,16813.829999999998,,surf
1499,October,53.0,385.0,19492.430000000008,,surf
1499,September,41.0,346.0,12984.759999999997,,surf
